cod_mun_ibge_7;cod_mun_ibge_6;municipio;UF;ano;populacao;tipo
5208103;520810;Formoso;GO;2016;4674;Original
5208103;520810;Formoso;GO;2017;4623;Original
5208103;520810;Formoso;GO;2018;4325;Original
5208103;520810;Formoso;GO;2019;4248;Original
5208103;520810;Formoso;GO;2020;4172;Original
5208103;520810;Formoso;GO;2021;4098;Original
5208103;520810;Formoso;GO;2022;4109;Estimativa (Spline)
5208103;520810;Formoso;GO;2023;4279;Estimativa (Spline)
5208103;520810;Formoso;GO;2024;4681;Original
5208103;520810;Formoso;GO;2025;5386;Estimativa (Spline)
5208152;520815;Gameleira de Goiás;GO;2001;2630;Original
5208152;520815;Gameleira de Goiás;GO;2002;2658;Original
5208152;520815;Gameleira de Goiás;GO;2003;2687;Original
5208152;520815;Gameleira de Goiás;GO;2004;2748;Original
5208152;520815;Gameleira de Goiás;GO;2005;2782;Original
5208152;520815;Gameleira de Goiás;GO;2006;2816;Original
5208152;520815;Gameleira de Goiás;GO;2007;3133;Estimativa (Spline)
5208152;520815;Gameleira de Goiás;GO;2008;3492;Original
5208152;520815;Gameleira de Goiás;GO;2009;3582;Original
5208152;520815;Gameleira de Goiás;GO;2010;3456;Estimativa (Spline)
5208152;520815;Gameleira de Goiás;GO;2011;3328;Original
5208152;520815;Gameleira de Goiás;GO;2012;3378;Original
5208152;520815;Gameleira de Goiás;GO;2013;3545;Original
5208152;520815;Gameleira de Goiás;GO;2014;3605;Original
5208152;520815;Gameleira de Goiás;GO;2015;3664;Original
5208152;520815;Gameleira de Goiás;GO;2016;3721;Original
5208152;520815;Gameleira de Goiás;GO;2017;3777;Original
5208152;520815;Gameleira de Goiás;GO;2018;3753;Original
5208152;520815;Gameleira de Goiás;GO;2019;3818;Original
5208152;520815;Gameleira de Goiás;GO;2020;3880;Original
5208152;520815;Gameleira de Goiás;GO;2021;3923;Original
5208152;520815;Gameleira de Goiás;GO;2022;3913;Estimativa (Spline)
5208152;520815;Gameleira de Goiás;GO;2023;3803;Estimativa (Spline)
5208152;520815;Gameleira de Goiás;GO;2024;3542;Original
5208152;520815;Gameleira de Goiás;GO;2025;3080;Estimativa (Spline)
5208301;520830;Divinópolis de Goiás;GO;2001;5191;Original
5208301;520830;Divinópolis de Goiás;GO;2002;5203;Original
5208301;520830;Divinópolis de Goiás;GO;2003;5217;Original
5208301;520830;Divinópolis de Goiás;GO;2004;5247;Original
5208301;520830;Divinópolis de Goiás;GO;2005;5264;Original
5208301;520830;Divinópolis de Goiás;GO;2006;5281;Original
5208301;520830;Divinópolis de Goiás;GO;2007;5390;Estimativa (Spline)
5208301;520830;Divinópolis de Goiás;GO;2008;5537;Original
5208301;520830;Divinópolis de Goiás;GO;2009;5570;Original
5208301;520830;Divinópolis de Goiás;GO;2010;5269;Estimativa (Spline)
5208301;520830;Divinópolis de Goiás;GO;2011;4946;Original
5208301;520830;Divinópolis de Goiás;GO;2012;4931;Original
5208301;520830;Divinópolis de Goiás;GO;2013;5046;Original
5208301;520830;Divinópolis de Goiás;GO;2014;5032;Original
5208301;520830;Divinópolis de Goiás;GO;2015;5020;Original
5208301;520830;Divinópolis de Goiás;GO;2016;5007;Original
5208301;520830;Divinópolis de Goiás;GO;2017;4995;Original
5208301;520830;Divinópolis de Goiás;GO;2018;4830;Original
5208301;520830;Divinópolis de Goiás;GO;2019;4804;Original
5208301;520830;Divinópolis de Goiás;GO;2020;4778;Original
5208301;520830;Divinópolis de Goiás;GO;2021;4701;Original
5208301;520830;Divinópolis de Goiás;GO;2022;4599;Estimativa (Spline)
5208301;520830;Divinópolis de Goiás;GO;2023;4502;Estimativa (Spline)
5208301;520830;Divinópolis de Goiás;GO;2024;4440;Original
5208301;520830;Divinópolis de Goiás;GO;2025;4442;Estimativa (Spline)
5208400;520840;Goianápolis;GO;2001;11054;Original
5208400;520840;Goianápolis;GO;2002;11394;Original
5208400;520840;Goianápolis;GO;2003;11730;Original
5208400;520840;Goianápolis;GO;2004;12435;Original
5208400;520840;Goianápolis;GO;2005;12825;Original
5208400;520840;Goianápolis;GO;2006;13212;Original
5208400;520840;Goianápolis;GO;2007;12439;Estimativa (Spline)
5208400;520840;Goianápolis;GO;2008;11580;Original
5208400;520840;Goianápolis;GO;2009;11663;Original
5208400;520840;Goianápolis;GO;2010;11260;Estimativa (Spline)
5208400;520840;Goianápolis;GO;2011;10697;Original
5208400;520840;Goianápolis;GO;2012;10699;Original
5208400;520840;Goianápolis;GO;2013;11001;Original
5208400;520840;Goianápolis;GO;2014;11013;Original
5208400;520840;Goianápolis;GO;2015;11024;Original
5208400;520840;Goianápolis;GO;2016;11460;Original
5208400;520840;Goianápolis;GO;2017;11471;Original
5208400;520840;Goianápolis;GO;2018;11239;Original
5208400;520840;Goianápolis;GO;2019;11231;Original
5208400;520840;Goianápolis;GO;2020;11224;Original
5208400;520840;Goianápolis;GO;2021;11217;Original
5208400;520840;Goianápolis;GO;2022;11523;Estimativa (Spline)
5208400;520840;Goianápolis;GO;2023;12513;Estimativa (Spline)
5208400;520840;Goianápolis;GO;2024;14555;Original
5208400;520840;Goianápolis;GO;2025;18018;Estimativa (Spline)
5208509;520850;Goiandira;GO;2001;4921;Original
5208509;520850;Goiandira;GO;2002;4883;Original
5208509;520850;Goiandira;GO;2003;4843;Original
5208509;520850;Goiandira;GO;2004;4761;Original
5208509;520850;Goiandira;GO;2005;4716;Original
5208509;520850;Goiandira;GO;2006;4671;Original
5208509;520850;Goiandira;GO;2007;4866;Estimativa (Spline)
5208509;520850;Goiandira;GO;2008;5074;Original
5208509;520850;Goiandira;GO;2009;5081;Original
5208509;520850;Goiandira;GO;2010;5182;Estimativa (Spline)
5208509;520850;Goiandira;GO;2011;5288;Original
5208509;520850;Goiandira;GO;2012;5310;Original
5208509;520850;Goiandira;GO;2013;5491;Original
5208509;520850;Goiandira;GO;2014;5520;Original
5208509;520850;Goiandira;GO;2015;5549;Original
5208509;520850;Goiandira;GO;2016;5578;Original
5208509;520850;Goiandira;GO;2017;5605;Original
5208509;520850;Goiandira;GO;2018;5574;Original
5208509;520850;Goiandira;GO;2019;5600;Original
5208509;520850;Goiandira;GO;2020;5625;Original
5208509;520850;Goiandira;GO;2021;5650;Original
5208509;520850;Goiandira;GO;2022;5611;Estimativa (Spline)
5208509;520850;Goiandira;GO;2023;5419;Estimativa (Spline)
5208509;520850;Goiandira;GO;2024;4986;Original
5208509;520850;Goiandira;GO;2025;4220;Estimativa (Spline)
5208608;520860;Goianésia;GO;2001;49724;Original
5208608;520860;Goianésia;GO;2002;50344;Original
5208608;520860;Goianésia;GO;2003;50893;Original
5208608;520860;Goianésia;GO;2004;52046;Original
5208608;520860;Goianésia;GO;2005;52684;Original
5208608;520860;Goianésia;GO;2006;53317;Original
5208608;520860;Goianésia;GO;2007;54801;Estimativa (Spline)
5208608;520860;Goianésia;GO;2008;56169;Original
5208608;520860;Goianésia;GO;2009;56839;Original
5208608;520860;Goianésia;GO;2010;58674;Estimativa (Spline)
5208608;520860;Goianésia;GO;2011;60347;Original
5208608;520860;Goianésia;GO;2012;61118;Original
5208608;520860;Goianésia;GO;2013;63938;Original
5208608;520860;Goianésia;GO;2014;64861;Original
5208608;520860;Goianésia;GO;2015;65767;Original
5208608;520860;Goianésia;GO;2016;66649;Original
5208608;520860;Goianésia;GO;2017;67507;Original
5208608;520860;Goianésia;GO;2018;69072;Original
5208608;520860;Goianésia;GO;2019;70084;Original
5208608;520860;Goianésia;GO;2020;71075;Original
5208608;520860;Goianésia;GO;2021;72045;Original
5208608;520860;Goianésia;GO;2022;73161;Estimativa (Spline)
5208608;520860;Goianésia;GO;2023;74718;Estimativa (Spline)
5208608;520860;Goianésia;GO;2024;77014;Original
5208608;520860;Goianésia;GO;2025;80341;Estimativa (Spline)
5208707;520870;Goiânia;GO;2001;1111622;Original
5208707;520870;Goiânia;GO;2002;1129274;Original
5208707;520870;Goiânia;GO;2003;1146106;Original
5208707;520870;Goiânia;GO;2004;1181438;Original
5208707;520870;Goiânia;GO;2005;1201006;Original
5208707;520870;Goiânia;GO;2006;1220412;Original
5208707;520870;Goiânia;GO;2007;1243974;Estimativa (Spline)
5208707;520870;Goiânia;GO;2008;1265391;Original
5208707;520870;Goiânia;GO;2009;1281975;Original
5208707;520870;Goiânia;GO;2010;1302904;Estimativa (Spline)
5208707;520870;Goiânia;GO;2011;1318149;Original
5208707;520870;Goiânia;GO;2012;1333767;Original
5208707;520870;Goiânia;GO;2013;1393575;Original
5208707;520870;Goiânia;GO;2014;1412364;Original
5208707;520870;Goiânia;GO;2015;1430697;Original
5208707;520870;Goiânia;GO;2016;1448639;Original
5208707;520870;Goiânia;GO;2017;1466105;Original
5208707;520870;Goiânia;GO;2018;1495705;Original
5208707;520870;Goiânia;GO;2019;1516113;Original
5208707;520870;Goiânia;GO;2020;1536097;Original
5208707;520870;Goiânia;GO;2021;1555626;Original
5208707;520870;Goiânia;GO;2022;1563636;Estimativa (Spline)
5208707;520870;Goiânia;GO;2023;1547502;Estimativa (Spline)
5208707;520870;Goiânia;GO;2024;1494599;Original
5208707;520870;Goiânia;GO;2025;1392301;Estimativa (Spline)
5208806;520880;Goianira;GO;2001;19660;Original
5208806;520880;Goianira;GO;2002;20362;Original
5208806;520880;Goianira;GO;2003;21125;Original
5208806;520880;Goianira;GO;2004;22727;Original
